OID_;admin4Name_en;admin4Name_ua;admin4Pcode;admin4RefName;admin3Name_en;admin3Name_ua;admin2Name_en;admin2Name_ua;admin2Name_ru;admin2Pcode;admin1Name_en;admin1Name_ua;admin0Name_en;admin0Name_ua;date;validOn;admin4ClassType;admin4pcode2016;POINT_X;POINT_Y;FID;osm_id;fclass;population
165;Huty;Гути;UA6320855300;Huty;Hutianska;Гутянська;Bohodukhivskyi;Богодухівський;Богодуховский;UA63208;Kharkivska;Харківська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6320855300;35,347566610000001;50,132037580000002;3665;337509634;village;376
166;Buhaivka;Бугаївка;UA4423655500;Buhaivka;Buhaivska;Бугаївська;Perevalskyi;Перевальський;Перевальский;UA44236;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4423655500;38,858506519999999;48,411877089999997;7357;337520219;village;40
167;Solonytsivka;Солоницівка;UA6322057600;Solonytsivka;Solonytsivska;Солоницівська;Derhachivskyi;Дергачівський;Дергачевский;UA63220;Kharkivska;Харківська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6322057600;36,057249370000001;49,984926690000002;10911;337538180;village;13153
168;Staryi Merchyk;Старий Мерчик;UA6321256000;Staryi Merchyk;Staromerchytska;Старомерчицька;Valkivskyi;Валківський;Валковский;UA63212;Kharkivska;Харківська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6321256000;35,765455619999997;49,980455960000000;10985;337538490;village;1779
169;Verkhnii Naholchyk;Верхній Нагольчик;UA4410345600;Verkhnii Naholchyk;Verkhnonaholchytska;Верхньонагольчицька;Antratsytska;Антрацитська;Антрацитовский;UA44103;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4410345600;39,084396900000002;48,089328610000003;24183;337660169;village;1748
170;Borivske;Борівське;UA4412945200;Borivske;Borivska;Борівська;Sievierodonetska;Сєвєродонецька;Северодонецкий;UA44129;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4412945200;38,562689040000002;48,868217100000003;12127;337543274;village;12
171;Dvorichna;Дворічна;UA6321855100;Dvorichna;Dvorichanska;Дворічанська;Dvorichanskyi;Дворічанський;Двуречанский;UA63218;Kharkivska;Харківська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6321855100;37,675756350000000;49,852509869999999;12038;337542843;village;4410
172;Donetskyi;Донецький;UA4411045300;Donetskyi;Donetska;Донецька;Kirovska;Кіровська;Кировский;UA44110;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4411045300;38,674272770000002;48,698096190000001;20731;337589041;village;3783
173;Novotoshkivske;Новотошківське;UA4423857900;Novotoshkivske;Novotoshkivska;Новотошківська;Popasnianskyi;Попаснянський;Попаснянский;UA44238;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4423857900;38,630875469999999;48,725424289999999;20540;337587920;village;2349
174;Kopaihorod;Копайгород;UA0520255300;Kopaihorod;Kopaihorodska;Копайгородська;Barskyi;Барський;Барский;UA05202;Vinnytska;Вінницька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);0520255300;27,799078659999999;48,854834490000002;19682;337583044;village;1323
175;Bratslav;Брацлав;UA0523055300;Bratslav;Bratslavska;Брацлавська;Nemyrivskyi;Немирівський;Немировский;UA05230;Vinnytska;Вінницька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);0523055300;28,943179489999999;48,820285880000000;19865;337584288;village;5557
176;Shpykiv;Шпиків;UA0524355600;Shpykiv;Shpykivska;Шпиківська;Tulchynskyi;Тульчинський;Тульчинский;UA05243;Vinnytska;Вінницька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);0524355600;28,565383470000000;48,788676299999999;20138;337585989;village;3363
177;Chechelnyk;Чечельник;UA0525055100;Chechelnyk;Chechelnytska;Чечельницька;Chechelnytskyi;Чечельницький;Чечельницкий;UA05250;Vinnytska;Вінницька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);0525055100;29,347090070000000;48,212548959999999;19815;337584001;village;790
178;Voronovytsia;Вороновиця;UA0520655300;Voronovytsia;Voronovytska;Вороновицька;Vinnytskyi;Вінницький;Винницкий;UA05206;Vinnytska;Вінницька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);0520655300;28,689597280000001;49,108004610000002;1458;282849698;village;652
179;Brailiv;Браїлів;UA0521055300;Brailiv;Brailivska;Браїлівська;Zhmerynskyi;Жмеринський;Жмеринский;UA05210;Vinnytska;Вінницька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);0521055300;28,171768960000001;49,105350289999997;17935;337571700;village;4691
180;Murovani Kurylivtsi;Муровані Курилівці;UA0522855100;Murovani Kurylivtsi;Murovanokurylovetska;Мурованокуриловецька;Murovanokurylovetskyi;Мурованокуриловецький;Мурованокуриловецкий;UA05228;Vinnytska;Вінницька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);0522855100;27,527133010000000;48,717190649999999;20605;337588247;village;6113
181;Brodetske;Бродецьке;UA0521455300;Brodetske;Brodetska;Бродецька;Koziatynskyi;Козятинський;Казатинский;UA05214;Vinnytska;Вінницька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);0521455300;28,628017700000001;49,758787169999998;12829;337545948;village;2302
182;Kyrnasivka;Кирнасівка;UA0524355300;Kyrnasivka;Kyrnasivska;Кирнасівська;Tulchynskyi;Тульчинський;Тульчинский;UA05243;Vinnytska;Вінницька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);0524355300;28,976554100000001;48,592957230000003;21402;337592962;village;5334
183;Desna;Десна;UA0520655500;Desna;Desnianska;Деснянська;Vinnytskyi;Вінницький;Винницкий;UA05206;Vinnytska;Вінницька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);0520655500;28,538843580000002;49,286325550000001;5181;337513949;village;7562
184;Shakhtarske;Шахтарське;UA4412746900;Shakhtarske;Shakhtarska;Шахтарська;Sverdlovska;Свердловська;Свердловский;UA44127;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4412746900;39,553608439999998;48,054138150000000;651;256615097;village;1154
185;Mykhailivka;Михайлівка;UA4412346400;Mykhailivka;Mykhailivska;Михайлівська;Rovenkivska;Ровеньківська;Ровеньковский;UA44123;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4412346400;39,242407819999997;48,070016729999999;125;256613671;village;64
186;Liubymivka;Любимівка;UA4412345800;Liubymivka;Dzerzhynska;Дзержинська;Rovenkivska;Ровеньківська;Ровеньковский;UA44123;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4412345800;39,429636379999998;48,039054499999999;5206;337514015;village;390
187;Rudnytsia;Рудниця;UA0523255400;Rudnytsia;Rudnytska;Рудницька;Pishchanskyi;Піщанський;Песчанский;UA05232;Vinnytska;Вінницька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);0523255400;28,937078660000001;48,254835079999999;23243;337605172;village;1175
188;Toshkivka;Тошківка;UA4423858200;Toshkivka;Toshkivska;Тошківська;Popasnianskyi;Попаснянський;Попаснянский;UA44238;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4423858200;38,569827459999999;48,780286080000003;20159;337586094;village;4406
189;Ivanivske;Іванівське;UA4424555600;Ivanivske;Lotykivska;Лотиківська;Slovianoserbskyi;Слов'яносербський;Славяносербский;UA44245;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4424555600;38,915923859999999;48,523470369999998;496;256614663;village;1732
190;Kostryzhivka;Кострижівка;UA7321555400;Kostryzhivka;Kostryzhivska;Кострижівська;Zastavnivskyi;Заставнівський;Заставновский;UA73215;Chernivetska;Чернівецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);7321555400;25,708964949999999;48,658476479999997;20992;337590670;village;2728
191;Kyrykivka;Кириківка;UA5921255400;Kyrykivka;Kyrykivska;Кириківська;Velykopysarivskyi;Великописарівський;Великописаревский;UA59212;Sumska;Сумська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);5921255400;35,112400200000003;50,365576570000002;32163;3873819167;village;3356
192;Novomykolaivka;Новомиколаївка;UA1221055800;Novomykolaivka;Novomykolaivska;Новомиколаївська;Verkhnodniprovskyi;Верхньодніпровський;Верхнеднепровский;UA12210;Dnipropetrovska;Дніпропетровська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1221055800;34,364838380000002;48,563216120000000;176;256613831;village;100
193;Novopokrovka;Новопокровка;UA1225055400;Novopokrovka;Novopokrovska;Новопокровська;Solonianskyi;Солонянський;Солонянский;UA12250;Dnipropetrovska;Дніпропетровська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1225055400;34,612292259999997;48,055336609999998;12138;337543316;village;5027
194;Staromykhailivka;Старомихайлівка;UA1423356200;Staromykhailivka;Staromykhailivska;Старомихайлівська;Marinskyi;Мар'їнський;Марьинский;UA14233;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1423356200;37,586433610000000;47,995655679999999;30669;2377284346;village;5337
195;Petrykivka;Петриківка;UA1223755100;Petrykivka;Petrykivska;Петриківська;Petrykivskyi;Петриківський;Петриковский;UA12237;Dnipropetrovska;Дніпропетровська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1223755100;34,625338229999997;48,726659900000001;20612;337588284;village;4913
196;Serdyte;Сердите;UA1415346000;Serdyte;Serdytenska;Сердитенська;Shakhtarska;Шахтарська;Шахтерский;UA14153;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1415346000;38,388066479999999;48,040192589999997;325;256614089;village;1920
197;Andriivka;Андріївка;UA1414445300;Andriivka;Andriivska;Андріївська;Snizhnianska;Сніжнянська;Снежнянский;UA14144;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1414445300;38,751475800000001;48,102733950000001;296;256614035;village;2236
198;Obukhivka;Обухівка;UA1221455400;Obukhivka;Obukhivska;Обухівська;Dniprovskyi;Дніпровський;Днипровский;UA12214;Dnipropetrovska;Дніпропетровська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1221455400;34,876372150000002;48,531426830000001;10480;337536173;village;180
199;Krynychky;Кринички;UA1222055100;Krynychky;Krynychanska;Криничанська;Krynychanskyi;Криничанський;Криничанский;UA12220;Dnipropetrovska;Дніпропетровська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1222055100;34,453969790000002;48,367208519999998;425;256614462;village;26
200;Sieverne;Сєверне;UA1414448000;Sieverne;Sieverna;Сєверна;Snizhnianska;Сніжнянська;Снежнянский;UA14144;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1414448000;38,684684599999997;48,085608819999997;286;256613995;village;10094
201;Siedove;Сєдове;UA1423655400;Siedove;Siedovska;Сєдовська;Novoazovskyi;Новоазовський;Новоазовский;UA14236;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1423655400;38,158150599999999;47,073199639999999;993;256616538;village;2734
202;Boikivske;Бойківське;UA1424855100;Boikivske;Telmanivska;Тельманівська;Boikivskyi;Бойківський;Бойковский;UA14248;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1424855100;38,018883459999998;47,409703430000000;1173;256617924;village;4577
203;Karnaukhivka;Карнаухівка;UA1210465300;Karnaukhivka;Karnaukhivska;Карнаухівська;Dniprodzerzhynska;Дніпродзержинська;Днепродзержинский;UA12104;Dnipropetrovska;Дніпропетровська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1210465300;34,737601949999998;48,468127520000003;18445;337575227;village;41
